Title,Link,Upload Date,View Count
한국 술+안주를 처음 먹어본 데드풀의 반응!?,https://www.youtube.com/watch?v=lCPsMawKJLQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 14만회
6 Korean Dinners You Can Make at Home Easy & Fun! #BingeWatch,https://www.youtube.com/watch?v=toDq6POhvu8&pp=ygUKa29yZWEgZm9vZA%3D%3D,4일 전,조회수 3.7만회
KOREAN FOOD MUKBANG - ANIMATION MUKBANG #6 | GH'S ANIMATION,https://www.youtube.com/watch?v=4hsj7-jgjR8&pp=ygUKa29yZWEgZm9vZA%3D%3D,12일 전,조회수 4935만회
구내식당 회사원 급식 185일차 #korea #foodie #korean #yummy #seoul #mukbang,https://www.youtube.com/shorts/6PxzDplXUwU,3년 전,조회수 33만회
Amazing and delicious lunch time in Korea 🇰🇷 EP.68 #koreanfood #mukbang #foodie,https://www.youtube.com/shorts/_xLaYL5LOfU,1년 전,조회수 403만회
ASMR MUKBANG 직접 만든 양념 치킨먹방! 스테이크 짜파게티 레시피 & 먹방 FRIED CHICKEN AND BLACK BEAN NOODLES EATING SOUND!,https://www.youtube.com/watch?v=vXp3IzESmnw&pp=ygUKa29yZWEgZm9vZA%3D%3D,2일 전,조회수 1185만회
MOST VISITED Street Food Spot in Seoul,https://www.youtube.com/watch?v=ww3XgG3ISIA&t=602s&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 1540만회
Tornado Omelette Rice - Korean Street Food,https://www.youtube.com/shorts/M_awSbNvMDM,9일 전,조회수 30만회
🇰🇷 CVS FOOD CHALLENGE | RED FOOD ONLY ~ vlog,https://www.youtube.com/watch?v=RmagWIWOM4w&pp=ygUKa29yZWEgZm9vZA%3D%3D,5년 전,조회수 883만회
🇰🇷CVS BLUE FOOD ONLY CHALLENGE +  Shopping in Downtown | vlog💙,https://www.youtube.com/watch?v=MKf59EOp7YI&pp=ygUKa29yZWEgZm9vZA%3D%3D,7일 전,조회수 16만회
Gwangjang Market - Korean Street Food Tour 🍜💗,https://www.youtube.com/watch?v=XqQtsfpDjq4&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 536만회
🇰🇷24 HOURS INDIAN FOOD CHALLENGE IN KOREA🇮🇳 | Korean spring 🌸cooking & shopping 🛍,https://www.youtube.com/watch?v=s9RtDWPAPbA&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 929만회
First Time Eating Most Popular North Korean Food in South Korea! #eating #koreanfood #korea #foodie,https://www.youtube.com/shorts/B2UKgyWDapA,1년 전,조회수 30만회
치즈 토핑 무료! 24시 무인 라면 편의점 / automated ramen machine! ramen store - korean street food,https://www.youtube.com/watch?v=9R74P9OCFGI&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 33만회
"보기만해도 달콤한 5종류 케이크 만들기, 대전 유명빵집 / Satisfying Cake Making Video - Korean Food",https://www.youtube.com/watch?v=xVWwDc5aNDM&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 2431만회
구내식당 회사원 급식 182일차 #korea #foodie #korean #yummy #seoul #mukbang,https://www.youtube.com/shorts/8Z8A8dDBKeM,2일 전,조회수 3만회
구내식당 회사원 급식 181일차 #korea #foodie #korean #yummy #seoul #mukbang,https://www.youtube.com/shorts/y46gGSeDWmE,1년 전,조회수 668만회
ASMR MUKBANG| 직접 만든 불닭 짜장 버섯 양념치킨 소세지 먹방 & 레시피 SPICY MUSHROOMS AND FIRE NOODLES EATING,https://www.youtube.com/watch?v=kwwuNHZXJv8&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 23만회
Korean Food! People waiting in line! / korean street food / 줄서서 먹는 한국 길거리 음식들,https://www.youtube.com/watch?v=FvZgfGe-pVQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 833만회
엄청난 스케일! 평소에 보기힘든 신기한 식품공장 대량생산 몰아보기 #1,https://www.youtube.com/watch?v=Ia2PuUX01fk&pp=ygUKa29yZWEgZm9vZA%3D%3D,4개월 전,조회수 43만회
What I eat every day at his Korean Parents' House: Cooking delicious Korean Food at Home in Daejeon,https://www.youtube.com/watch?v=WQ-o1l5_XTk&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 1228만회
해외 탑스타들의 한국 음식 첫인상은?!,https://www.youtube.com/watch?v=DQWUAb-hmlg&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 111회
Gochujang Recipe🤯!! Spicy Korean Paste 😋!!KOREAN 🇰🇷 Food challenge!!!#day-1#shorts#ytshorts,https://www.youtube.com/shorts/tnaNkJfPGiA,3년 전,조회수 37만회
ASMR MUKBANG | 편의점 라면 치즈 떡볶이 김밥 디저트 먹방 & 레시피 FRIED CHICKEN DESSERT AND Tteokbokki EATING,https://www.youtube.com/watch?v=xb6xwStfe_8&pp=ygUKa29yZWEgZm9vZA%3D%3D,13일 전,조회수 605만회
Fiery Korean Squid Street Food 🔥🇰🇷 #korea #streetfood #explore #food #tourism #fire,https://www.youtube.com/shorts/uKnwjPb-RiQ,5개월 전,조회수 4만회
POV It’s 2 am at a korean convenience store,https://www.youtube.com/shorts/AsXbj4hlEvM,1개월 전,조회수 501만회
🇰🇷KOREAN CVS FOOD + TOUR + STUDYING KOREAN | vlog,https://www.youtube.com/watch?v=auv4y0k3Y_s&pp=ygUKa29yZWEgZm9vZA%3D%3D,12일 전,조회수 52만회
"Largest Korean STREET FOOD, Fashion, Thrift & FAKE MARKET in Busan - Nampodong 남포동",https://www.youtube.com/watch?v=LkMJ93kP6Jo&pp=ygUKa29yZWEgZm9vZA%3D%3D,2주 전,조회수 33만회
Eating ONLY at Korean convenience foods for 24 hours! *wow*,https://www.youtube.com/watch?v=rzt5VNTzVE4&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 17만회
Korea's BEST Street Food?! Night Market in Jeju Island,https://www.youtube.com/watch?v=HGPi_mPc8MQ&t=265s&pp=ygUKa29yZWEgZm9vZA%3D%3D,2일 전,조회수 138만회
보기만해도 밥 한공기 뚝딱?! 한국인은 절대 못 참는 밥도둑 끝판왕 TOP 6 Must Eat Korean Food When You’re in Korea,https://www.youtube.com/watch?v=8gruNzbq6ng&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 1만회
"I Tried Korean Street Food in a Traditional Market in Sokcho, Korea",https://www.youtube.com/watch?v=C6Xf8UMGtV8&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 2050만회
"Korean Street Food - EXTREME SEAFOOD + Must Eat Food in Busan, South Korea!! 🇰🇷",https://www.youtube.com/watch?v=1JIOAUEPYLQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,8개월 전,조회수 996만회
Korea's Convenience Store: What I Had for Lunch [EP.02] #koreanfood,https://www.youtube.com/shorts/ZAXd6tYX9ZM,9일 전,조회수 412만회
Black Noodle TTeokbokki Cooking Mukbang DONA,https://www.youtube.com/watch?v=_WmLUCJfEXU&pp=ygUKa29yZWEgZm9vZA%3D%3D,3일 전,조회수 989만회
🇰🇷CVS WHITE FOOD ONLY CHALLENGE🤍 + shopping 🛍 in Downtown,https://www.youtube.com/watch?v=v-F9O_5r6wk&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 4.2억회
24hr eating through KOREAN CONVENIENCE STORE,https://www.youtube.com/watch?v=EbUHp00McHE&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 1037만회
Eating only Giant food for 24 Hours 😱😱 | 24 Hours Challenge 🙈😍 | @sosaute #shorts,https://www.youtube.com/shorts/QQ6jPzShhho,2일 전,조회수 17만회
Spicy Seafood Boil Mukbang 매운 대왕해물찜 먹방 DONA 도나,https://www.youtube.com/watch?v=fpDDV-HNgZ4&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 4.6만회
🇰🇷24 HOURS VEGETARIAN FOOD CHALLENGE in KOREA | vlog + cooking 🥗🍊🥕,https://www.youtube.com/watch?v=pCo0iR1FjGY&pp=ygUKa29yZWEgZm9vZA%3D%3D,4일 전,조회수 6.5천회
American Eats BUGS At Korean Market - How Is It!? (Bike Touring Korea Ep#4),https://www.youtube.com/watch?v=UqViD4gfxr4&t=1317s&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 56만회
"World's Most Famous Korean Bibimbap 🇰🇷 Ultimate STREET FOOD Tour in Jeonju, South Korea!",https://www.youtube.com/watch?v=tswqv1FY_2s&pp=ygUKa29yZWEgZm9vZA%3D%3D,2주 전,조회수 660만회
다이어트 레시피 #언위치 #다이어트 #레시피 #korea #food #cooking #요리 #韓国料理 #koreafood #diat #shorts,https://www.youtube.com/shorts/FNR_C0V5knE,2년 전,조회수 154만회
North Korea’s food crisis: How hungry are people in the hermit kingdom?,https://www.youtube.com/watch?v=AKdU0Ln6cHU&t=95s&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 9.8만회
"돼지꼬리는 무조건 서비스! 화려한 칼질 족발달인 부부의 양 많고 저렴한 족발, 편육, 돼지머리",https://www.youtube.com/watch?v=kQ6mYT2JD6E&pp=ygUKa29yZWEgZm9vZA%3D%3D,9개월 전,조회수 3.1만회
Eating NORTH KOREAN FOODS for 24 hours!!! (so delicious!!),https://www.youtube.com/watch?v=lTSnz-NRe9s&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 37만회
✨ Best Korean Food Recipes 🍙Fast - Easy🍱 Part 2,https://www.youtube.com/watch?v=w6GYQXao7qQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,4개월 전,조회수 3.4만회
Korean Food Truck In Mumbai #shorts,https://www.youtube.com/shorts/1T7D-sFTZj8,1년 전,조회수 125만회
🇰🇷 Korean Halal Food in Korea?!,https://www.youtube.com/watch?v=XPIk_tYcex4&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 2164만회
making korean food at the CIA #everythingkimchi #shorts,https://www.youtube.com/shorts/tl3zmCxCCFU,11일 전,조회수 82만회
KFC New Korean Chicken Popcorn Review 😱 | Fast Food New Launches 😍,https://www.youtube.com/shorts/cWIoFSv4rIU,1년 전,조회수 51만회
"[AMERICA vs INDIA vs KOREA] People Try Each Other's Chicken!! FRIED, SPICY, TANDOORI (ASMR MUKBANG)",https://www.youtube.com/watch?v=cSK6bbZjMOM&pp=ygUKa29yZWEgZm9vZA%3D%3D,4일 전,조회수 17만회
"미국 서부 스타일, 트리플 아메리카 치즈 버거! / American West Style, Triple American Cheeseburger!",https://www.youtube.com/watch?v=XHIsj7yDcYk&pp=ygUKa29yZWEgZm9vZA%3D%3D,2일 전,조회수 3.6만회
Eating Only KOREAN Food For 25 Hours Challenge  😱😱 | @sosaute,https://www.youtube.com/watch?v=DK0T6twxTM4&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 786만회
Super Cheap Foods in a Korean University,https://www.youtube.com/watch?v=4sSh5mk1fXk&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 41회
Amazing Korea Famous Food Videos Collection - Korean Street Food / 전국대표맛집 몰아보기 딜라이트,https://www.youtube.com/watch?v=IPzuZ78il40&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 31만회
해산물 FLEX 🐙 문어 랍스터 오징어 팽이버섯 해물찜 Octopus Lobster Enoki Mushrooms Seafood Boil Mukbang ASMR Ssoyoung,https://www.youtube.com/watch?v=8vgFdVsg26Y&pp=ygUKa29yZWEgZm9vZA%3D%3D,2개월 전,조회수 62만회
어묵국수 #어묵 #국수 #면 #육수 #korea #food #noodle #shorts #쇼츠,https://www.youtube.com/shorts/iac9vyYICVE,3년 전,조회수 6355만회
Eating Korean Food for 24 Hours 😍 || Korean Food  Challenge,https://www.youtube.com/watch?v=-UxPe8LGGmc&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 410회
Korean Reviews Korean Food in Manila! 🇰🇷🇵🇭 | PABORITO in Malate,https://www.youtube.com/watch?v=A7eP7L3AQM0&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 10만회
Korean Convenience Store Food Mukbang 하이유의 편의점 음식 먹방 모음! 컵라면 도시락 삼각김밥 디저트 REAL SOUND | HIU 하이유,https://www.youtube.com/watch?v=fqsqZnymE3w&pp=ygUKa29yZWEgZm9vZA%3D%3D,2주 전,조회수 58만회
#korea #food #deliciousfood #koreafood #yummy #koreafoodie #맛있어요 #한국음식 #짬뽕,https://www.youtube.com/shorts/b9RCo6cKSa4,1년 전,조회수 79만회
군침이 나오는 역대급 비주얼의 햄버거 피자 BEST 영상 몰아보기,https://www.youtube.com/watch?v=dyZn-vspZAo&pp=ygUKa29yZWEgZm9vZA%3D%3D,4일 전,조회수 966만회
"Trying NEW ASIAN FOOD at COSTCO 2023! (milk tea, korean fried chicken, egg tart, pho soup dumplings)",https://www.youtube.com/watch?v=mF7UgFr26cc&pp=ygUKa29yZWEgZm9vZA%3D%3D,1개월 전,조회수 976만회
"복날 대비 왕갈비탕&삼계탕 ☆ 고추장아찌,장조림 반찬",https://www.youtube.com/watch?v=xg1Dkrdo7CM&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 1176만회
4000원짜리 짜장면 / korean black noodle - jjajangmyeon / korean street food,https://www.youtube.com/watch?v=DYCjSTN3UtI&pp=ygUKa29yZWEgZm9vZA%3D%3D,2일 전,조회수 2.1만회
한국 편의점 음식 DONA 먹방,https://www.youtube.com/watch?v=inFBER6n1QA&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,961명 시청 중
🇰🇷CVS GREEN FOOD CHALLENGE ONLY| vlog💚,https://www.youtube.com/watch?v=9d5hLwQXuko&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 81만회
빵덕후들 집중! 매일 500개씩 굽는 제주 빵지순례 성지! 제주공항근처 베이커리카페 북성로42베이커리,https://www.youtube.com/watch?v=dZgrBJf0y18&pp=ygUKa29yZWEgZm9vZA%3D%3D,12년 전,조회수 456만회
ASMR MUKBANG 직접 만든 대왕 가래떡 떡볶이 불닭볶음면 소세지 핫도그 먹방 & 레시피 FIRE NOODLES AND Tteokbokki EATING SOUND!,https://www.youtube.com/watch?v=a7HafvHbtFU&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 7.9만회
24 Hours eating ONLY H-Mart Korean Grocery Store Food,https://www.youtube.com/watch?v=8ztsrqieUck&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 153만회
"🇰🇷KOREAN VEGETARIAN FOOD COOKING + GROCERIES, BTS MERCH SHOPPING | vlog",https://www.youtube.com/watch?v=fL-KoQD3pLA&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 704만회
전국 길거리음식 달인의 맛집 몰아보기! / TOP 5 best korean food master / korean street food,https://www.youtube.com/watch?v=LXwvXnO6QWU&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 711회
건강한 한국 돌솥 비빔밥 & 비빔밥 만드는 법,https://www.youtube.com/watch?v=aj9_FPyLT2Y&pp=ygUKa29yZWEgZm9vZA%3D%3D,5일 전,조회수 17만회
한국 아이돌 만나고 홀딱 반해버린 영국 대학생들!!,https://www.youtube.com/watch?v=asYSYUJJwx0&pp=ygUKa29yZWEgZm9vZA%3D%3D,13일 전,조회수 635만회
#korea #food #7eleven,https://www.youtube.com/shorts/mJF7PrCdmPU,4일 전,조회수 638만회
구내식당 회사원 급식 184일차 #korea #foodie #korean #yummy #seoul #mukbang,https://www.youtube.com/shorts/IT_KcMxU9ZY,3년 전,조회수 12만회
태어나서 처음 간 PC방에서 신세계 만난 영국 고등학생들의 반응!,https://www.youtube.com/watch?v=dpT5-kwq3gQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 443회
"포장마차 떡볶이, 튀김,순대 애니먹방 / Korean street food (Tteokbokki&Gimbab)  Mukbang Animation ASMR /foomuk/푸먹",https://www.youtube.com/watch?v=963qvnoSYuA&pp=ygUKa29yZWEgZm9vZA%3D%3D,3주 전,조회수 596만회
My Korean sister loves Polish foods 🇵🇱,https://www.youtube.com/shorts/5Jsn8gGKFoM,1년 전,조회수 604만회
단짠 데리야끼닭구이 [엄마 나 이렇게 먹어] #korea #food #shorts,https://www.youtube.com/shorts/rSr1as6Qbyo,3년 전,조회수 1만회
Seul-gi MUKBANG Korea food / Stop Motion Paper EATING Show,https://www.youtube.com/watch?v=-CNLnymtSjY&pp=ygUKa29yZWEgZm9vZA%3D%3D,3일 전,조회수 4529만회
흑돼지 삼겹살 + 김치볶음밥 처음 먹어본 베컴 형님의 반응!!?,https://www.youtube.com/watch?v=Otlyu8-wE2A&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 22만회
"Hotteok, Street Food Haeundae Market #busan #haeundae #haeundaemarket #busan #부산 #호떡 #korea",https://www.youtube.com/shorts/ZJU0hXURw1Q,3년 전,조회수 335만회
"리얼먹방:) 밤늦게 먹는 떡만두 라면!!★ 디저트는 오렌지ㅣSpicy Ramyun with Tteok, MandooㅣREAL SOUNDㅣASMR MUKBANGㅣ",https://www.youtube.com/watch?v=YZ9kLOzSFGI&pp=ygUKa29yZWEgZm9vZA%3D%3D,8일 전,조회수 4.5만회
I had the worst Indian Food in South Korea! Never going to that restaurant again! #indianinkorea,https://www.youtube.com/shorts/uRaev7ZS8uo,3일 전,조회수 733만회
TRADITIONAL Korean STREET FOOD Market Tour in Busan South Korea,https://www.youtube.com/watch?v=FTXP4NFW1Jc&pp=ygUKa29yZWEgZm9vZA%3D%3D,6개월 전,조회수 185만회
Korean university breakfast pt 73 #estudiarencorea #food #koreauniversity,https://www.youtube.com/shorts/wUoYaANwOf8,9일 전,조회수 26만회
"리얼먹방▶돌판에 올린 삼선짜장면☆엄마 집에서 파김치,석박지 수혈🤣ㅣJjajangmyeon & KimchiㅣMUKBANGㅣ",https://www.youtube.com/watch?v=ZCyPYg2rzAM&pp=ygUKa29yZWEgZm9vZA%3D%3D,4년 전,조회수 1399만회
Seoul KOREA 서울여행 | 외국인 관광객 선호 1순위 명동 거리 탐방 | 랜선투어 [4K UHD],https://www.youtube.com/watch?v=NxcL7gydx1U&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 637만회
Ich teste Korean Street Food auf dem berühmten Gwangjang Market!,https://www.youtube.com/watch?v=hWUkV8ymv9U&pp=ygUKa29yZWEgZm9vZA%3D%3D,2개월 전,조회수 5.2천회
줄서서 먹는 장날 가마솥 통닭 / korean fried chicken - korean street food,https://www.youtube.com/watch?v=8tvYgSYLOUs&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 4364만회
햄치즈 계란 토스트 ( 2.28 USD ) - 한국 길거리 음식,https://www.youtube.com/shorts/eVlAUjYd7mg,4년 전,조회수 135만회
I Cooked Korean Food in Germany!,https://www.youtube.com/shorts/fVgpPGSvirU,1년 전,조회수 2947만회
아이스크림을 곁들인 생선 모양의 빵 - 한국 길거리 음식,https://www.youtube.com/shorts/OROrKtYYAs8,3일 전,조회수 6.3만회
Eating only Korean food for 24 hours🇰🇷,https://www.youtube.com/watch?v=Al6m5Un0RpA&pp=ygUKa29yZWEgZm9vZA%3D%3D,6일 전,조회수 664만회
ASMR MUKBANG 편의점 핵불닭 미니!! 떡볶이 & 핫도그 & 치즈 피자 FIRE Noodle & HOT DOG & CHEESE PIZZA EATING SOUND!,https://www.youtube.com/watch?v=-0GefzJBm-c&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 3728만회
"보기만해도 힐링되는 한국인의 소울푸드❤️ 삼겹살, 족발, 돈까스, 부대찌개,  삼계탕까지 다 모았다!",https://www.youtube.com/watch?v=q0_UtWpkEe8&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 150만회
타코야끼 달인 / Amazing skill of Takoyaki Master / korean street food,https://www.youtube.com/watch?v=Kki-cUV_FCs&pp=ygUKa29yZWEgZm9vZA%3D%3D,7일 전,조회수 442회
이탈리안 더블 치즈 피자 / Italian double cheese pizza - korean street food,https://www.youtube.com/watch?v=4GzxPw6-rLM&pp=ygUKa29yZWEgZm9vZA%3D%3D,1개월 전,조회수 1686만회
MR. QUEEN | THE BIRTH OF KOREA'S FOOD DELIVERY | ALL ABOUT K,https://www.youtube.com/watch?v=BXflv-aI7QM&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 13만회
겉절이 김치 [엄마 나 이렇게 먹어] #korea #food #kimchi #shorts,https://www.youtube.com/shorts/1fJ433INhEs,2년 전,조회수 46회
🥚🍯🍖🐟🍝🍟🧋😋 MIYU ASMR #asmr #asmreating #asmrfood #mukbang #miyuasmr,https://www.youtube.com/shorts/1kFQLYtT78k,6일 전,조회수 84만회
shopping in korea vlog 🇰🇷 grocery food haul with prices 🍑 cheap or expensive? 💸💸,https://www.youtube.com/watch?v=ikm9yR1Sym4&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 964만회
#korea #food #music #맛집 #밥처럼음악처럼 #숏밥스 #파 #대파 #하트 #heart #love #구독 #좋아요,https://www.youtube.com/shorts/oRRx3zqFSco,1일 전,조회수 3.3천회
ASMR MUKBANG 직접 만든 양념 치킨먹방! 스테이크 짜파게티 레시피 & 먹방 FRIED SHRIMP AND BLACK BEAN NOODLES EATING SOUND!,https://www.youtube.com/watch?v=_MpNxwcu0mA&pp=ygUKa29yZWEgZm9vZA%3D%3D,2주 전,조회수 1901만회
🇰🇷CVS FOOD ONLY FOR 24 HOURS | challenge vlog,https://www.youtube.com/watch?v=e90z2gIkFeA&pp=ygUKa29yZWEgZm9vZA%3D%3D,3일 전,조회수 457만회
Lika liku kerja di korea🇰🇷 #korea #koreafuny #koreafood #koreancuisine #koreaviral #food,https://www.youtube.com/shorts/v-ApzRIfG3M,1년 전,조회수 534만회
불닭 🔥 문어 낙지 해물 볶음면 🐙 Spicy Buldak Sauce Octopus Seafood Boil & Korean Ramen Mukbang ASMR Ssoyoung,https://www.youtube.com/watch?v=aJe3BUkP4AE&pp=ygUKa29yZWEgZm9vZA%3D%3D,3일 전,조회수 4.7천회
“삼일간 숙성시킨 도우만 사용해요” 트럭에서 만들어지는 이탈리안 화덕피자 / Italian Pizza Baked in a Truck - Korean Food [ASMR],https://www.youtube.com/watch?v=lhSV2HfX__E&pp=ygUKa29yZWEgZm9vZA%3D%3D,8개월 전,조회수 47만회
[INDIA VS KOREA VS AMERICA] People Try Each Other's School Lunch!! (Swap School Lunch) | FT. X:IN,https://www.youtube.com/watch?v=cshCHGpp7vQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,2주 전,조회수 1941만회
엽떡에서 만든 두번째 맛집? #보끔당 #엽닭 #엽떡 #spicyfood #koreafood #야식,https://www.youtube.com/shorts/Bkfq4si-0J8,1년 전,조회수 758만회
Only Eating _____ Ice Creams From a Korean Convenience Store! Part 5,https://www.youtube.com/shorts/NUkSbeTtZHE,6개월 전,조회수 1.7만회
Only eating Indian food for a full day! #foodie #shorts #indianfood #india #eating,https://www.youtube.com/shorts/QZmDvHw4M3Q,1년 전,조회수 594만회
🇰🇷 CVS FOOD CHALLENGE | BLACK FOOD ONLY ~ vlog,https://www.youtube.com/watch?v=ibEcjMrImjs&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 3.4천회
7-Eleven Japan VS AUS VS Korea #7eleven #conveniencestore,https://www.youtube.com/shorts/91WP-eJ41OU,1년 전,조회수 5478만회
ASMR MUKBANG 편의점 불닭볶음면 떡볶이 핫도그 먹방 & 레시피 FIRE NOODLES AND Tteokbokki EATING SOUND!,https://www.youtube.com/watch?v=Tg5wGc3VDDg&pp=ygUKa29yZWEgZm9vZA%3D%3D,13일 전,조회수 434회
"LA vlog | what i eat in CA | korean food, tteokbokki, bingsoo, sashimi, old ferry donut, ice cream",https://www.youtube.com/shorts/_zwRfihal-w,13일 전,조회수 68만회
ASMR MUKBANG 편의점 핵불닭 미니!! 떡볶이 & 핫도그 & 김밥 FIRE Noodle & HOT DOG & GIMBAP EATING SOUND!,https://www.youtube.com/watch?v=Ga6Uu00JNC4&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 1.1억회
엄마랑 주말 데이트 #koreafood #food #yummy #korea #pizza #kfood #먹방 #salad #friedrice #restaurant,https://www.youtube.com/shorts/47WXy6x7x1M,2주 전,조회수 1900만회
FOOD SWAP: Korean Food & Malaysian Food,https://www.youtube.com/watch?v=J4Ct-FJN6B0&pp=ygUKa29yZWEgZm9vZA%3D%3D,4일 전,조회수 757만회
Street food pastry #shorts #foodshorts #nafizafood #food #youtubeshorts,https://www.youtube.com/shorts/PFRW8P7HjOs,6일 전,조회수 44만회
ASMR MUKBANG 직접 만든 불닭 짜장 버섯 양념치킨 소세지 먹방 & 레시피 FRIED CHICKEN AND FIRE NOODLES EATING SOUND!,https://www.youtube.com/watch?v=3NBnUqK1Jg0&pp=ygUKa29yZWEgZm9vZA%3D%3D,13년 전,조회수 71만회
"Yummy BIG Burgers, Hand Pressed - Korean Street Food #shortsvideo",https://www.youtube.com/shorts/_0MvsDlEesk,2개월 전,조회수 12만회
Surviving on Delivery Food in Korea for 48 Hours,https://www.youtube.com/watch?v=tMBF6NOh7Y4&pp=ygUKa29yZWEgZm9vZA%3D%3D,6일 전,조회수 9.8천회
CanBroke | FOODTOUR DURCH KOREA | Wie schmeckt der Döner?,https://www.youtube.com/watch?v=zOrwKjzv0V4&pp=ygUKa29yZWEgZm9vZA%3D%3D,3주 전,조회수 1.2억회
Korea food Mukbang with mamamoo solar! Makes me feel healthy just by looking~,https://www.youtube.com/watch?v=eWOuCx8ozWM&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 413회
korean 맛있는 food #korea #food #맛집 #맛있는 #koreantourism #mukbang #먹방 #먹방asmr #delicious #tryit #food,https://www.youtube.com/shorts/wzpSgJaa_9A,2년 전,조회수 11만회
수제 베이컨 버거 - 한국 길거리 음식 #shortsvideo,https://www.youtube.com/shorts/4SkKjPSpUVs,2주 전,조회수 834만회
대구 무침회 #food #먹방 #koreafood #latteart #korea #맛집 #kfood #엄마랑데이트 #엄마랑,https://www.youtube.com/shorts/CukI0qdsL4M,7일 전,조회수 8319만회
Trying KOREAN RAMEN 🍜 Hostel cooking chaos ✨  #mbbs #collegelife #aiims,https://www.youtube.com/shorts/ttcZ7oANZi0,1년 전,조회수 1598만회
"250원 만두부터! 하루 6000개 판매하는? 역대급 갓성비 만두집 몰아보기 TOP5 / TOP5, Korean dumpling master / Korean street food",https://www.youtube.com/watch?v=KQ9PX6R96gM&pp=ygUKa29yZWEgZm9vZA%3D%3D,6년 전,조회수 8.9만회
ASMR MUKBANG| 직접 만든 불닭 짜장 버섯 양념치킨 소세지 먹방 & 레시피 SPICY MUSHROOMS AND FIRE NOODLES EATING,https://www.youtube.com/watch?v=MGl94QWpvl0&pp=ygUKa29yZWEgZm9vZA%3D%3D,5년 전,조회수 169만회
Korean Convenience Store Food Mukbang 짜장라면 치킨 김밥 만두 야외 편의점음식 먹방! CVS EATING SHOW | HIU 하이유,https://www.youtube.com/watch?v=JPfdnwvXdzU&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 4956만회
억 소리나는 매출! 전국 대박 맛집 몰아보기 BEST 5,https://www.youtube.com/watch?v=OP4Kzb6p-sw&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 1853만회
MUKBANG Animarion KOREA FOOD - Stop Motion Paper,https://www.youtube.com/watch?v=53JfI4aFUvg&pp=ygUKa29yZWEgZm9vZA%3D%3D,5일 전,조회수 1.6천회
