,Title,Link,Upload Date,View Count,Absolute Upload Date
271,I Went to the LEGENDARY Street Food Market in Korea,https://www.youtube.com/watch?v=KV01RniCGE0&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 7179만회,2022-07-02 00:00:00
272,핑크 편의점 음식 먹방 🌸 로제 불닭 & 떡볶이 디저트 먹방 Korean Convenience Store Food Ramen Desserts Mukbang ASMR Ssoyoung,https://www.youtube.com/watch?v=FcV1FjifGkc&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 1.2만회,2022-07-02 00:00:00
273,도토리묵 드세요😋 #korea #food #맛있는 #음식 #한식,https://www.youtube.com/shorts/mvHMj3ukMGY,10일 전,조회수 307만회,2024-06-21 00:00:00
274,Foreigners vs Indians in Thailand Street food 🐊🦀 #funny #comedy,https://www.youtube.com/shorts/wTOm5zKZ5LM,6개월 전,조회수 15만회,2024-01-03 00:00:00
275,Breakfast In Korea ❤️😊 #koreanfood  #korea  #koreanfoodvlog,https://www.youtube.com/shorts/B75-kThArcs,3년 전,조회수 392만회,2021-07-02 00:00:00
276,24hr KOREAN STREET FOOD like a local,https://www.youtube.com/watch?v=aooIpwlyTJY&pp=ygUKa29yZWEgZm9vZA%3D%3D,3개월 전,조회수 1126만회,2024-04-02 00:00:00
277,Trying Korean Street Food at a Gas Stop / Rest Stop in Korea ft. Sotteok-Sotteok & Corn Dogs #shorts,https://www.youtube.com/shorts/XCXFCTGdgYE,2년 전,조회수 16만회,2022-07-02 00:00:00
278,"신선합니다! 포장으로 월매출 1억 찍는? 국내 최초 대게, 킹크랩, 랍스터 테이크아웃 전문점 / Giant King Crab Seafood / Korean street food",https://www.youtube.com/watch?v=RobBAe9XsIQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 1520만회,2023-07-02 00:00:00
279,"양많은 시장통닭, 닭강정, 새우튀김! 국내산 생닭만 사용 / korean fried chicken, fried shrimp - korean street food",https://www.youtube.com/watch?v=Is7wqHtZlw8&pp=ygUKa29yZWEgZm9vZA%3D%3D,12일 전,조회수 1502만회,2024-06-19 00:00:00
280,구내식당 회사원 급식 183일차 #korea #foodie #korean #yummy #seoul #mukbang,https://www.youtube.com/shorts/Vhug6MRiPKY,6일 전,조회수 286만회,2024-06-25 00:00:00
281,BRUNCH at 7-ELEVEN in Seoul South Korea,https://www.youtube.com/watch?v=0uIs5OVG9HI&t=94s&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 378만회,2023-07-02 00:00:00
282,한국 술+안주를 처음 먹어본 데드풀의 반응!?,https://www.youtube.com/watch?v=lCPsMawKJLQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 14만회,2022-07-02 00:00:00
283,6 Korean Dinners You Can Make at Home Easy & Fun! #BingeWatch,https://www.youtube.com/watch?v=toDq6POhvu8&pp=ygUKa29yZWEgZm9vZA%3D%3D,4일 전,조회수 3.7만회,2024-06-27 00:00:00
284,KOREAN FOOD MUKBANG - ANIMATION MUKBANG #6 | GH'S ANIMATION,https://www.youtube.com/watch?v=4hsj7-jgjR8&pp=ygUKa29yZWEgZm9vZA%3D%3D,12일 전,조회수 4935만회,2024-06-19 00:00:00
285,구내식당 회사원 급식 185일차 #korea #foodie #korean #yummy #seoul #mukbang,https://www.youtube.com/shorts/6PxzDplXUwU,3년 전,조회수 33만회,2021-07-02 00:00:00
286,Amazing and delicious lunch time in Korea 🇰🇷 EP.68 #koreanfood #mukbang #foodie,https://www.youtube.com/shorts/_xLaYL5LOfU,1년 전,조회수 403만회,2023-07-02 00:00:00
287,ASMR MUKBANG 직접 만든 양념 치킨먹방! 스테이크 짜파게티 레시피 & 먹방 FRIED CHICKEN AND BLACK BEAN NOODLES EATING SOUND!,https://www.youtube.com/watch?v=vXp3IzESmnw&pp=ygUKa29yZWEgZm9vZA%3D%3D,2일 전,조회수 1185만회,2024-06-29 00:00:00
288,MOST VISITED Street Food Spot in Seoul,https://www.youtube.com/watch?v=ww3XgG3ISIA&t=602s&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 1540만회,2021-07-02 00:00:00
289,Tornado Omelette Rice - Korean Street Food,https://www.youtube.com/shorts/M_awSbNvMDM,9일 전,조회수 30만회,2024-06-22 00:00:00
290,🇰🇷 CVS FOOD CHALLENGE | RED FOOD ONLY ~ vlog,https://www.youtube.com/watch?v=RmagWIWOM4w&pp=ygUKa29yZWEgZm9vZA%3D%3D,5년 전,조회수 883만회,2019-07-03 00:00:00
291,🇰🇷CVS BLUE FOOD ONLY CHALLENGE +  Shopping in Downtown | vlog💙,https://www.youtube.com/watch?v=MKf59EOp7YI&pp=ygUKa29yZWEgZm9vZA%3D%3D,7일 전,조회수 16만회,2024-06-24 00:00:00
292,Gwangjang Market - Korean Street Food Tour 🍜💗,https://www.youtube.com/watch?v=XqQtsfpDjq4&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 536만회,2023-07-02 00:00:00
293,🇰🇷24 HOURS INDIAN FOOD CHALLENGE IN KOREA🇮🇳 | Korean spring 🌸cooking & shopping 🛍,https://www.youtube.com/watch?v=s9RtDWPAPbA&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 929만회,2023-07-02 00:00:00
294,First Time Eating Most Popular North Korean Food in South Korea! #eating #koreanfood #korea #foodie,https://www.youtube.com/shorts/B2UKgyWDapA,1년 전,조회수 30만회,2023-07-02 00:00:00
295,치즈 토핑 무료! 24시 무인 라면 편의점 / automated ramen machine! ramen store - korean street food,https://www.youtube.com/watch?v=9R74P9OCFGI&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 33만회,2022-07-02 00:00:00
296,"보기만해도 달콤한 5종류 케이크 만들기, 대전 유명빵집 / Satisfying Cake Making Video - Korean Food",https://www.youtube.com/watch?v=xVWwDc5aNDM&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 2431만회,2023-07-02 00:00:00
297,구내식당 회사원 급식 182일차 #korea #foodie #korean #yummy #seoul #mukbang,https://www.youtube.com/shorts/8Z8A8dDBKeM,2일 전,조회수 3만회,2024-06-29 00:00:00
298,구내식당 회사원 급식 181일차 #korea #foodie #korean #yummy #seoul #mukbang,https://www.youtube.com/shorts/y46gGSeDWmE,1년 전,조회수 668만회,2023-07-02 00:00:00
299,ASMR MUKBANG| 직접 만든 불닭 짜장 버섯 양념치킨 소세지 먹방 & 레시피 SPICY MUSHROOMS AND FIRE NOODLES EATING,https://www.youtube.com/watch?v=kwwuNHZXJv8&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 23만회,2023-07-02 00:00:00
300,Korean Food! People waiting in line! / korean street food / 줄서서 먹는 한국 길거리 음식들,https://www.youtube.com/watch?v=FvZgfGe-pVQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 833만회,2022-07-02 00:00:00
301,엄청난 스케일! 평소에 보기힘든 신기한 식품공장 대량생산 몰아보기 #1,https://www.youtube.com/watch?v=Ia2PuUX01fk&pp=ygUKa29yZWEgZm9vZA%3D%3D,4개월 전,조회수 43만회,2024-03-03 00:00:00
302,What I eat every day at his Korean Parents' House: Cooking delicious Korean Food at Home in Daejeon,https://www.youtube.com/watch?v=WQ-o1l5_XTk&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 1228만회,2021-07-02 00:00:00
303,해외 탑스타들의 한국 음식 첫인상은?!,https://www.youtube.com/watch?v=DQWUAb-hmlg&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 111회,2021-07-02 00:00:00
304,Gochujang Recipe🤯!! Spicy Korean Paste 😋!!KOREAN 🇰🇷 Food challenge!!!#day-1#shorts#ytshorts,https://www.youtube.com/shorts/tnaNkJfPGiA,3년 전,조회수 37만회,2021-07-02 00:00:00
305,ASMR MUKBANG | 편의점 라면 치즈 떡볶이 김밥 디저트 먹방 & 레시피 FRIED CHICKEN DESSERT AND Tteokbokki EATING,https://www.youtube.com/watch?v=xb6xwStfe_8&pp=ygUKa29yZWEgZm9vZA%3D%3D,13일 전,조회수 605만회,2024-06-18 00:00:00
306,Fiery Korean Squid Street Food 🔥🇰🇷 #korea #streetfood #explore #food #tourism #fire,https://www.youtube.com/shorts/uKnwjPb-RiQ,5개월 전,조회수 4만회,2024-02-02 00:00:00
307,POV It’s 2 am at a korean convenience store,https://www.youtube.com/shorts/AsXbj4hlEvM,1개월 전,조회수 501만회,2024-06-01 00:00:00
308,🇰🇷KOREAN CVS FOOD + TOUR + STUDYING KOREAN | vlog,https://www.youtube.com/watch?v=auv4y0k3Y_s&pp=ygUKa29yZWEgZm9vZA%3D%3D,12일 전,조회수 52만회,2024-06-19 00:00:00
309,"Largest Korean STREET FOOD, Fashion, Thrift & FAKE MARKET in Busan - Nampodong 남포동",https://www.youtube.com/watch?v=LkMJ93kP6Jo&pp=ygUKa29yZWEgZm9vZA%3D%3D,2주 전,조회수 33만회,2024-06-17 00:00:00
310,Eating ONLY at Korean convenience foods for 24 hours! *wow*,https://www.youtube.com/watch?v=rzt5VNTzVE4&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 17만회,2022-07-02 00:00:00
311,Korea's BEST Street Food?! Night Market in Jeju Island,https://www.youtube.com/watch?v=HGPi_mPc8MQ&t=265s&pp=ygUKa29yZWEgZm9vZA%3D%3D,2일 전,조회수 138만회,2024-06-29 00:00:00
312,보기만해도 밥 한공기 뚝딱?! 한국인은 절대 못 참는 밥도둑 끝판왕 TOP 6 Must Eat Korean Food When You’re in Korea,https://www.youtube.com/watch?v=8gruNzbq6ng&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 1만회,2022-07-02 00:00:00
313,"I Tried Korean Street Food in a Traditional Market in Sokcho, Korea",https://www.youtube.com/watch?v=C6Xf8UMGtV8&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 2050만회,2021-07-02 00:00:00
314,"Korean Street Food - EXTREME SEAFOOD + Must Eat Food in Busan, South Korea!! 🇰🇷",https://www.youtube.com/watch?v=1JIOAUEPYLQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,8개월 전,조회수 996만회,2023-11-04 00:00:00
315,Korea's Convenience Store: What I Had for Lunch [EP.02] #koreanfood,https://www.youtube.com/shorts/ZAXd6tYX9ZM,9일 전,조회수 412만회,2024-06-22 00:00:00
316,Black Noodle TTeokbokki Cooking Mukbang DONA,https://www.youtube.com/watch?v=_WmLUCJfEXU&pp=ygUKa29yZWEgZm9vZA%3D%3D,3일 전,조회수 989만회,2024-06-28 00:00:00
317,🇰🇷CVS WHITE FOOD ONLY CHALLENGE🤍 + shopping 🛍 in Downtown,https://www.youtube.com/watch?v=v-F9O_5r6wk&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 4.2억회,2023-07-02 00:00:00
318,24hr eating through KOREAN CONVENIENCE STORE,https://www.youtube.com/watch?v=EbUHp00McHE&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 1037만회,2021-07-02 00:00:00
319,Eating only Giant food for 24 Hours 😱😱 | 24 Hours Challenge 🙈😍 | @sosaute #shorts,https://www.youtube.com/shorts/QQ6jPzShhho,2일 전,조회수 17만회,2024-06-29 00:00:00
320,Spicy Seafood Boil Mukbang 매운 대왕해물찜 먹방 DONA 도나,https://www.youtube.com/watch?v=fpDDV-HNgZ4&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 4.6만회,2022-07-02 00:00:00
321,🇰🇷24 HOURS VEGETARIAN FOOD CHALLENGE in KOREA | vlog + cooking 🥗🍊🥕,https://www.youtube.com/watch?v=pCo0iR1FjGY&pp=ygUKa29yZWEgZm9vZA%3D%3D,4일 전,조회수 6.5천회,2024-06-27 00:00:00
322,American Eats BUGS At Korean Market - How Is It!? (Bike Touring Korea Ep#4),https://www.youtube.com/watch?v=UqViD4gfxr4&t=1317s&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 56만회,2023-07-02 00:00:00
323,"World's Most Famous Korean Bibimbap 🇰🇷 Ultimate STREET FOOD Tour in Jeonju, South Korea!",https://www.youtube.com/watch?v=tswqv1FY_2s&pp=ygUKa29yZWEgZm9vZA%3D%3D,2주 전,조회수 660만회,2024-06-17 00:00:00
324,다이어트 레시피 #언위치 #다이어트 #레시피 #korea #food #cooking #요리 #韓国料理 #koreafood #diat #shorts,https://www.youtube.com/shorts/FNR_C0V5knE,2년 전,조회수 154만회,2022-07-02 00:00:00
325,North Korea’s food crisis: How hungry are people in the hermit kingdom?,https://www.youtube.com/watch?v=AKdU0Ln6cHU&t=95s&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 9.8만회,2023-07-02 00:00:00
326,"돼지꼬리는 무조건 서비스! 화려한 칼질 족발달인 부부의 양 많고 저렴한 족발, 편육, 돼지머리",https://www.youtube.com/watch?v=kQ6mYT2JD6E&pp=ygUKa29yZWEgZm9vZA%3D%3D,9개월 전,조회수 3.1만회,2023-10-05 00:00:00
327,Eating NORTH KOREAN FOODS for 24 hours!!! (so delicious!!),https://www.youtube.com/watch?v=lTSnz-NRe9s&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 37만회,2023-07-02 00:00:00
328,✨ Best Korean Food Recipes 🍙Fast - Easy🍱 Part 2,https://www.youtube.com/watch?v=w6GYQXao7qQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,4개월 전,조회수 3.4만회,2024-03-03 00:00:00
329,Korean Food Truck In Mumbai #shorts,https://www.youtube.com/shorts/1T7D-sFTZj8,1년 전,조회수 125만회,2023-07-02 00:00:00
330,🇰🇷 Korean Halal Food in Korea?!,https://www.youtube.com/watch?v=XPIk_tYcex4&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 2164만회,2023-07-02 00:00:00
331,making korean food at the CIA #everythingkimchi #shorts,https://www.youtube.com/shorts/tl3zmCxCCFU,11일 전,조회수 82만회,2024-06-20 00:00:00
332,KFC New Korean Chicken Popcorn Review 😱 | Fast Food New Launches 😍,https://www.youtube.com/shorts/cWIoFSv4rIU,1년 전,조회수 51만회,2023-07-02 00:00:00
333,"[AMERICA vs INDIA vs KOREA] People Try Each Other's Chicken!! FRIED, SPICY, TANDOORI (ASMR MUKBANG)",https://www.youtube.com/watch?v=cSK6bbZjMOM&pp=ygUKa29yZWEgZm9vZA%3D%3D,4일 전,조회수 17만회,2024-06-27 00:00:00
334,"미국 서부 스타일, 트리플 아메리카 치즈 버거! / American West Style, Triple American Cheeseburger!",https://www.youtube.com/watch?v=XHIsj7yDcYk&pp=ygUKa29yZWEgZm9vZA%3D%3D,2일 전,조회수 3.6만회,2024-06-29 00:00:00
335,Eating Only KOREAN Food For 25 Hours Challenge  😱😱 | @sosaute,https://www.youtube.com/watch?v=DK0T6twxTM4&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 786만회,2022-07-02 00:00:00
336,Super Cheap Foods in a Korean University,https://www.youtube.com/watch?v=4sSh5mk1fXk&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 41회,2023-07-02 00:00:00
337,Amazing Korea Famous Food Videos Collection - Korean Street Food / 전국대표맛집 몰아보기 딜라이트,https://www.youtube.com/watch?v=IPzuZ78il40&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 31만회,2023-07-02 00:00:00
338,해산물 FLEX 🐙 문어 랍스터 오징어 팽이버섯 해물찜 Octopus Lobster Enoki Mushrooms Seafood Boil Mukbang ASMR Ssoyoung,https://www.youtube.com/watch?v=8vgFdVsg26Y&pp=ygUKa29yZWEgZm9vZA%3D%3D,2개월 전,조회수 62만회,2024-05-02 00:00:00
339,어묵국수 #어묵 #국수 #면 #육수 #korea #food #noodle #shorts #쇼츠,https://www.youtube.com/shorts/iac9vyYICVE,3년 전,조회수 6355만회,2021-07-02 00:00:00
340,Eating Korean Food for 24 Hours 😍 || Korean Food  Challenge,https://www.youtube.com/watch?v=-UxPe8LGGmc&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 410회,2023-07-02 00:00:00
341,Korean Reviews Korean Food in Manila! 🇰🇷🇵🇭 | PABORITO in Malate,https://www.youtube.com/watch?v=A7eP7L3AQM0&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 10만회,2023-07-02 00:00:00
342,Korean Convenience Store Food Mukbang 하이유의 편의점 음식 먹방 모음! 컵라면 도시락 삼각김밥 디저트 REAL SOUND | HIU 하이유,https://www.youtube.com/watch?v=fqsqZnymE3w&pp=ygUKa29yZWEgZm9vZA%3D%3D,2주 전,조회수 58만회,2024-06-17 00:00:00
343,#korea #food #deliciousfood #koreafood #yummy #koreafoodie #맛있어요 #한국음식 #짬뽕,https://www.youtube.com/shorts/b9RCo6cKSa4,1년 전,조회수 79만회,2023-07-02 00:00:00
344,군침이 나오는 역대급 비주얼의 햄버거 피자 BEST 영상 몰아보기,https://www.youtube.com/watch?v=dyZn-vspZAo&pp=ygUKa29yZWEgZm9vZA%3D%3D,4일 전,조회수 966만회,2024-06-27 00:00:00
345,"Trying NEW ASIAN FOOD at COSTCO 2023! (milk tea, korean fried chicken, egg tart, pho soup dumplings)",https://www.youtube.com/watch?v=mF7UgFr26cc&pp=ygUKa29yZWEgZm9vZA%3D%3D,1개월 전,조회수 976만회,2024-06-01 00:00:00
346,"복날 대비 왕갈비탕&삼계탕 ☆ 고추장아찌,장조림 반찬",https://www.youtube.com/watch?v=xg1Dkrdo7CM&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 1176만회,2022-07-02 00:00:00
347,4000원짜리 짜장면 / korean black noodle - jjajangmyeon / korean street food,https://www.youtube.com/watch?v=DYCjSTN3UtI&pp=ygUKa29yZWEgZm9vZA%3D%3D,2일 전,조회수 2.1만회,2024-06-29 00:00:00
348,한국 편의점 음식 DONA 먹방,https://www.youtube.com/watch?v=inFBER6n1QA&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,961명 시청 중,2021-07-02 00:00:00
349,🇰🇷CVS GREEN FOOD CHALLENGE ONLY| vlog💚,https://www.youtube.com/watch?v=9d5hLwQXuko&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 81만회,2022-07-02 00:00:00
350,빵덕후들 집중! 매일 500개씩 굽는 제주 빵지순례 성지! 제주공항근처 베이커리카페 북성로42베이커리,https://www.youtube.com/watch?v=dZgrBJf0y18&pp=ygUKa29yZWEgZm9vZA%3D%3D,12년 전,조회수 456만회,2012-07-04 00:00:00
351,ASMR MUKBANG 직접 만든 대왕 가래떡 떡볶이 불닭볶음면 소세지 핫도그 먹방 & 레시피 FIRE NOODLES AND Tteokbokki EATING SOUND!,https://www.youtube.com/watch?v=a7HafvHbtFU&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 7.9만회,2023-07-02 00:00:00
352,24 Hours eating ONLY H-Mart Korean Grocery Store Food,https://www.youtube.com/watch?v=8ztsrqieUck&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 153만회,2023-07-02 00:00:00
353,"🇰🇷KOREAN VEGETARIAN FOOD COOKING + GROCERIES, BTS MERCH SHOPPING | vlog",https://www.youtube.com/watch?v=fL-KoQD3pLA&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 704만회,2021-07-02 00:00:00
354,전국 길거리음식 달인의 맛집 몰아보기! / TOP 5 best korean food master / korean street food,https://www.youtube.com/watch?v=LXwvXnO6QWU&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 711회,2022-07-02 00:00:00
355,건강한 한국 돌솥 비빔밥 & 비빔밥 만드는 법,https://www.youtube.com/watch?v=aj9_FPyLT2Y&pp=ygUKa29yZWEgZm9vZA%3D%3D,5일 전,조회수 17만회,2024-06-26 00:00:00
356,한국 아이돌 만나고 홀딱 반해버린 영국 대학생들!!,https://www.youtube.com/watch?v=asYSYUJJwx0&pp=ygUKa29yZWEgZm9vZA%3D%3D,13일 전,조회수 635만회,2024-06-18 00:00:00
357,#korea #food #7eleven,https://www.youtube.com/shorts/mJF7PrCdmPU,4일 전,조회수 638만회,2024-06-27 00:00:00
358,구내식당 회사원 급식 184일차 #korea #foodie #korean #yummy #seoul #mukbang,https://www.youtube.com/shorts/IT_KcMxU9ZY,3년 전,조회수 12만회,2021-07-02 00:00:00
359,태어나서 처음 간 PC방에서 신세계 만난 영국 고등학생들의 반응!,https://www.youtube.com/watch?v=dpT5-kwq3gQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 443회,2023-07-02 00:00:00
360,"포장마차 떡볶이, 튀김,순대 애니먹방 / Korean street food (Tteokbokki&Gimbab)  Mukbang Animation ASMR /foomuk/푸먹",https://www.youtube.com/watch?v=963qvnoSYuA&pp=ygUKa29yZWEgZm9vZA%3D%3D,3주 전,조회수 596만회,2024-06-10 00:00:00
361,My Korean sister loves Polish foods 🇵🇱,https://www.youtube.com/shorts/5Jsn8gGKFoM,1년 전,조회수 604만회,2023-07-02 00:00:00
362,단짠 데리야끼닭구이 [엄마 나 이렇게 먹어] #korea #food #shorts,https://www.youtube.com/shorts/rSr1as6Qbyo,3년 전,조회수 1만회,2021-07-02 00:00:00
363,Seul-gi MUKBANG Korea food / Stop Motion Paper EATING Show,https://www.youtube.com/watch?v=-CNLnymtSjY&pp=ygUKa29yZWEgZm9vZA%3D%3D,3일 전,조회수 4529만회,2024-06-28 00:00:00
364,흑돼지 삼겹살 + 김치볶음밥 처음 먹어본 베컴 형님의 반응!!?,https://www.youtube.com/watch?v=Otlyu8-wE2A&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 22만회,2023-07-02 00:00:00
365,"Hotteok, Street Food Haeundae Market #busan #haeundae #haeundaemarket #busan #부산 #호떡 #korea",https://www.youtube.com/shorts/ZJU0hXURw1Q,3년 전,조회수 335만회,2021-07-02 00:00:00
366,"리얼먹방:) 밤늦게 먹는 떡만두 라면!!★ 디저트는 오렌지ㅣSpicy Ramyun with Tteok, MandooㅣREAL SOUNDㅣASMR MUKBANGㅣ",https://www.youtube.com/watch?v=YZ9kLOzSFGI&pp=ygUKa29yZWEgZm9vZA%3D%3D,8일 전,조회수 4.5만회,2024-06-23 00:00:00
367,I had the worst Indian Food in South Korea! Never going to that restaurant again! #indianinkorea,https://www.youtube.com/shorts/uRaev7ZS8uo,3일 전,조회수 733만회,2024-06-28 00:00:00
368,TRADITIONAL Korean STREET FOOD Market Tour in Busan South Korea,https://www.youtube.com/watch?v=FTXP4NFW1Jc&pp=ygUKa29yZWEgZm9vZA%3D%3D,6개월 전,조회수 185만회,2024-01-03 00:00:00
369,Korean university breakfast pt 73 #estudiarencorea #food #koreauniversity,https://www.youtube.com/shorts/wUoYaANwOf8,9일 전,조회수 26만회,2024-06-22 00:00:00
370,"리얼먹방▶돌판에 올린 삼선짜장면☆엄마 집에서 파김치,석박지 수혈🤣ㅣJjajangmyeon & KimchiㅣMUKBANGㅣ",https://www.youtube.com/watch?v=ZCyPYg2rzAM&pp=ygUKa29yZWEgZm9vZA%3D%3D,4년 전,조회수 1399만회,2020-07-02 00:00:00
371,Seoul KOREA 서울여행 | 외국인 관광객 선호 1순위 명동 거리 탐방 | 랜선투어 [4K UHD],https://www.youtube.com/watch?v=NxcL7gydx1U&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 637만회,2021-07-02 00:00:00
372,Ich teste Korean Street Food auf dem berühmten Gwangjang Market!,https://www.youtube.com/watch?v=hWUkV8ymv9U&pp=ygUKa29yZWEgZm9vZA%3D%3D,2개월 전,조회수 5.2천회,2024-05-02 00:00:00
373,줄서서 먹는 장날 가마솥 통닭 / korean fried chicken - korean street food,https://www.youtube.com/watch?v=8tvYgSYLOUs&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 4364만회,2023-07-02 00:00:00
374,햄치즈 계란 토스트 ( 2.28 USD ) - 한국 길거리 음식,https://www.youtube.com/shorts/eVlAUjYd7mg,4년 전,조회수 135만회,2020-07-02 00:00:00
375,I Cooked Korean Food in Germany!,https://www.youtube.com/shorts/fVgpPGSvirU,1년 전,조회수 2947만회,2023-07-02 00:00:00
376,아이스크림을 곁들인 생선 모양의 빵 - 한국 길거리 음식,https://www.youtube.com/shorts/OROrKtYYAs8,3일 전,조회수 6.3만회,2024-06-28 00:00:00
377,Eating only Korean food for 24 hours🇰🇷,https://www.youtube.com/watch?v=Al6m5Un0RpA&pp=ygUKa29yZWEgZm9vZA%3D%3D,6일 전,조회수 664만회,2024-06-25 00:00:00
378,ASMR MUKBANG 편의점 핵불닭 미니!! 떡볶이 & 핫도그 & 치즈 피자 FIRE Noodle & HOT DOG & CHEESE PIZZA EATING SOUND!,https://www.youtube.com/watch?v=-0GefzJBm-c&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 3728만회,2021-07-02 00:00:00
379,"보기만해도 힐링되는 한국인의 소울푸드❤️ 삼겹살, 족발, 돈까스, 부대찌개,  삼계탕까지 다 모았다!",https://www.youtube.com/watch?v=q0_UtWpkEe8&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 150만회,2023-07-02 00:00:00
380,타코야끼 달인 / Amazing skill of Takoyaki Master / korean street food,https://www.youtube.com/watch?v=Kki-cUV_FCs&pp=ygUKa29yZWEgZm9vZA%3D%3D,7일 전,조회수 442회,2024-06-24 00:00:00
381,이탈리안 더블 치즈 피자 / Italian double cheese pizza - korean street food,https://www.youtube.com/watch?v=4GzxPw6-rLM&pp=ygUKa29yZWEgZm9vZA%3D%3D,1개월 전,조회수 1686만회,2024-06-01 00:00:00
382,MR. QUEEN | THE BIRTH OF KOREA'S FOOD DELIVERY | ALL ABOUT K,https://www.youtube.com/watch?v=BXflv-aI7QM&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 13만회,2022-07-02 00:00:00
383,겉절이 김치 [엄마 나 이렇게 먹어] #korea #food #kimchi #shorts,https://www.youtube.com/shorts/1fJ433INhEs,2년 전,조회수 46회,2022-07-02 00:00:00
384,🥚🍯🍖🐟🍝🍟🧋😋 MIYU ASMR #asmr #asmreating #asmrfood #mukbang #miyuasmr,https://www.youtube.com/shorts/1kFQLYtT78k,6일 전,조회수 84만회,2024-06-25 00:00:00
385,shopping in korea vlog 🇰🇷 grocery food haul with prices 🍑 cheap or expensive? 💸💸,https://www.youtube.com/watch?v=ikm9yR1Sym4&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 964만회,2023-07-02 00:00:00
386,#korea #food #music #맛집 #밥처럼음악처럼 #숏밥스 #파 #대파 #하트 #heart #love #구독 #좋아요,https://www.youtube.com/shorts/oRRx3zqFSco,1일 전,조회수 3.3천회,2024-06-30 00:00:00
387,ASMR MUKBANG 직접 만든 양념 치킨먹방! 스테이크 짜파게티 레시피 & 먹방 FRIED SHRIMP AND BLACK BEAN NOODLES EATING SOUND!,https://www.youtube.com/watch?v=_MpNxwcu0mA&pp=ygUKa29yZWEgZm9vZA%3D%3D,2주 전,조회수 1901만회,2024-06-17 00:00:00
388,🇰🇷CVS FOOD ONLY FOR 24 HOURS | challenge vlog,https://www.youtube.com/watch?v=e90z2gIkFeA&pp=ygUKa29yZWEgZm9vZA%3D%3D,3일 전,조회수 457만회,2024-06-28 00:00:00
389,Lika liku kerja di korea🇰🇷 #korea #koreafuny #koreafood #koreancuisine #koreaviral #food,https://www.youtube.com/shorts/v-ApzRIfG3M,1년 전,조회수 534만회,2023-07-02 00:00:00
