nouns,link
초등 학교 행사 집중 안전망 구축 어린이 안전사고 발생 기간 학교 교통안전 캠페인 치안 사각지대 순찰 지원 활동 시민 안전 강화 예정 한편,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160265506241855
김진수 경기도 교육청 제부 교육감 개교 예정 평택 영신초 학교 사전 점검 교육청 안전사고 방지 주문 교육청 계속 개발 사업 학교 신설 지속,https://www.nspna.com/news/?mode=view&newsid=713255
초등 교사 노조 늘봄 실무 직원 역량 미흡 업무 관련 가이드라인 부재 안전사고 학교 폭력 민원 발생 책임 소재 문제 지적 전국 교직원 노동조합 사전,https://n.news.naver.com/mnews/article/469/0000817791?sid=102
평택 해경 지역 초등 학교 학교 학년 학생 대상 해양경찰 직업 해양 안전 사고 예방 진로 체험 프로그램 운영 해양경찰 브랜드 영상 해양경찰,https://n.news.naver.com/mnews/article/002/0002345986?sid=102
안전사고 교사 학생 보호 안정 공간 재정 확보 요원 늘봄 학교 전면 중단 요구 한편 교육부 이날 학기 전체 초등 학교 특수 학교 늘봄 학교,https://n.news.naver.com/mnews/article/421/0007731117?sid=102
호평 국토 안전 관리원 한국 교육 시설 안전원 임시 주거 교육 시설 하동군 악양 초등 학교 화개 초등 학교 안전 점검 실시 임시 주거 교육 시설 재난 발생 주민,https://www.gukjenews.com/news/articleView.html?idxno=3066946
안전사고 발생 근로 장학생 책임 지원 자원 봉사자 인력 관리 업무 자원 봉사자 장기 근무 늘봄 학교 관련 업무,https://www.yeongnam.com/web/view.php?key=20240814010001787
행정 부담 교실 안전 사교 교사 책임 답변 초등 노조 늘봄 학교 학교 폭력 사건 안전사고 늘봄 실무 직원 담당 적극 안내 요청,https://n.news.naver.com/mnews/article/003/0012729334?sid=102
학교 대상 학교 통학 환경 실태 조사 진행 조사 바탕 산별 초등 학교 통학 안전사고 달성 학교 통학 환경 실태 조사 합동 점검 예정 구리,https://www.incheonilbo.com/news/articleView.html?idxno=1262328
토월 상복 주요 도로 포장 사고 위험 요소 제거 안민 고개 학생 안전 보행 환경 조성 초등 학교 학로 바닥형 보행 신호등 설치 보행,https://www.newsfreezone.co.kr/news/articleView.html?idxno=584599
발생 학교 폭력 사안 접수 인지 늘봄 실무 직원 민원 처리 담당 안전사고 책임 인지 초등 교사 노조 방과 업무 실무,https://n.news.naver.com/mnews/article/001/0014875375?sid=102
안전사고 우려 승객 동선 장애 시설물 철거 잠실역 독도 일본 정부 초등 학교 학습 지도 요령 설서 독도 일본 주장 교과서 주문,https://n.news.naver.com/mnews/article/469/0000817739?sid=102
초등 학교 종목 학년 종목 중학교 종목 고등학교 종목 종목 그동안 기량 대회 기간 폭염 안전사고 대비 선수 최상 컨디션,https://www.ccreview.co.kr/news/articleView.html?idxno=319985
주요 시설 수상 안전사고 예방 교육 전담 존수 영장 조성 생존 수영 교육 필수 초등 학교 학년 학생 대상 연간 최대 이용 추산 시장 생존 수영,http://www.enewstoday.co.kr/news/articleView.html?idxno=2164174
원주시 가칭 원주 커뮤니티 센터 건립 사업 교육부 주관 학교 복합 시설 주요 시설 수상 안전사고 예방 교육 전담 존수 영장 조성 시자 초등 학년,https://www.ekn.kr/web/view.php?key=20240814024273328
늘봄 학교 전국 초등 학교 확대 관리자 늘봄 지원 실장 수요 정도 전체 학교 부담 해소 촉구 전담 인력 배치 업무 안전사고,https://www.hangyo.com/news/article.html?no=102368
초등학생 자녀 최장 저녁 학교 늘봄 학교 학기 전체 학교 전면 안전사고 지도 역할 행정 전담 인력 배치 늘봄 학교 진행,https://n.news.naver.com/mnews/article/018/0005811204?sid=102
센터 주요 시설 수상 안전사고 예방 교육 전담 존수 영장 조성 생존 수영 교육 필수 초등 학교 학년 학생 사용 공간 시에,https://n.news.naver.com/mnews/article/421/0007729917?sid=102
수상 안전사고 예방 교육 전담 생존 수영장 조성 생존 수영 교육 필수 초등 학교 학년 학생 대상 학급 수용 연간 운영 최대 명의,https://n.news.naver.com/mnews/article/001/0014874613?sid=102
초등 학교 행사 집중 안전망 구축 어린이 안전사고 발생 기간 학교 교통안전 캠페인 치안 사각지대 순찰 지원 활동 시민 안전 강화 예정 한편 로보캅 순찰대,https://www.kmaeil.com/news/articleView.html?idxno=467903
안전사고 방지 주문 교육청 개교 예정 유치원 초등 학교 중학교 개교 대상 신설 학교 사전 점검 시행 사전 점검 안양 도담 유치원,https://www.m-economynews.com/news/article.html?no=45294
공사 관계자 교육청 직원 지속 폭염 안전사고 방지 주문 교육청 개교 예정 유치원 초등 학교 중학교 개교 대상 신설 학교 사전 점검 시행 사전,http://www.weeklytoday.com/news/articleView.html?idxno=644930
경기도 교육청 개교 예정 유치원 초등 학교 중학교 개교 대상 신설 학교 안전사고 방지 주문 김진수 제부 교육감 개교 학부모 우려 최소,https://news.dealsitetv.com/news/articleView.html?idxno=121368
초등 학교 행사시 집중 안전망 구축 어린이 안전사고 발생 기간 학교 교통안전 캠페인 치안 사각지대 순찰 지원 활동 시민 안전 강화 예정 한편,https://www.viva100.com/main/view.php?key=20240814010003811
개회식 창수 울산시 교육감 김두겸 울산 시장 한국 초등 교장 협의회 임원 시도 참석 결의문 낭독 회원 목소리 교권 침해 학교 안전사고 늘봄 학교,https://n.news.naver.com/mnews/article/003/0012727572?sid=102
시흥 창초 학교 소래 중학교 하대 사대 부고 졸업 고려 대학교 법학 졸업 한국도로공사 최근 도로공사 현장 안전사고 발생 한국 도로공사 사망자,https://www.businesspost.co.kr/BP?command=article_view&num=362215
이날 교육감 공사 관계자 교육청 직원 지속 폭염 안전사고 방지 주문 교육청 올해 개교 예정 유치원 초등 학교 중학교 개교 대상 신설 학교 사전 점검,https://www.joongboo.com/news/articleView.html?idxno=363667005
공사 관계자 교육청 직원 지속 폭염 안전사고 방지 주문 경기도 교육청 개교 예정 유치원 초등 학교 중학교 개교 대상 신설 학교 사전 점검 시행,https://www.cstimes.com/news/articleView.html?idxno=606040
경기도 파주 초등 학교 교장 학교 건물 전기차 충전 거리 안전 우려 안전 사고 학교 구성원 우려 전기차 충전 시설 대상 학교 제외,https://n.news.naver.com/mnews/article/025/0003379741?sid=102
안전사고 방지 당부 교육청 개교 예정 유치원 초등 학교 중학교 개교 대상 신설 학교 사전 점검 시행 사전 점검 안양 도담 유치원 고양 장항 유치원,https://n.news.naver.com/mnews/article/119/0002861849?sid=102
지하층 건립 안전 검토 자료 제시 확인 추진 데이터 센터 하마비 마을 동일 아파트 언남 중학교 언남 초등 학교,https://n.news.naver.com/mnews/article/119/0002861848?sid=102
공사 관계자 교육청 직원 지속 폭염 안전사고 방지 주문 교육청 개교 예정 유치원 초등 학교 중학교 개교 대상 신설 학교 사전 점검 시행 사전,https://www.ekn.kr/web/view.php?key=20240813023323120
안전사고 방지 주문 교육청 개교 예정 유치원 초등 학교 중학교 개교 대상 신설 학교 사전 점검 시행 사전 점검 안양 도담 유치원 고양 장항 유치원,https://www.onews.tv/news/articleView.html?idxno=215888
유치원 초등 학교 학생 신청 문의 쇄도 어린이집 유치원 개소 신청 여수시 단체 신청 배분 이용 안전사고 물놀이장 이용 바닥 분수,http://www.namdonews.com/news/articleView.html?idxno=784545
관계자 학교장 영양 교사 참석 튀김 로봇 도입 리원 업무 분담 조리 흡입 방지 골격계 질환 예방 안전사고 예방 건강 근무 환경 개선 학생 로봇 관련 산업,http://www.sisafocus.co.kr/news/articleView.html?idxno=322605
공사 관계자 교육청 직원 지속 폭염 안전사고 방지 주문 교육청 개교 예정 유치원 초등 학교 중학교,http://www.breaknews.com/1050021
경기도 교육청 개교 예정 유치원 초등 학교 중학교 개교 대상 신설 학교 안전사고 방지 주문 교육감 개교 학부모 우려 최소,https://n.news.naver.com/mnews/article/008/0005076667?sid=102
사고 대비 안전장치 장착 튀김 로봇 센서 동작 감지 작동 초등 학교 영양 교사 튀김 로봇 가공 식품 조리 기기 야채 튀김,https://n.news.naver.com/mnews/article/088/0000898028?sid=102
공사 관계자 교육청 직원 지속 폭염 안전사고 방지 주문 교육청 개교 예정 유치원 초등 학교 중학교 개교 대상 신설 학교 사전 점검 시행 사전,https://www.ajunews.com/view/20240813174156852
초등 학교 종목 학년 종목 중학교 종목 고등학교 종목 종목 그동안 기량 대회 기간 폭염 안전 사고 대비 선수 최상 컨디션,http://www.bzeronews.com/news/articleView.html?idxno=672905
학교 개학 학교 주변 하교 교통 혼잡 안전 사고 유의 경찰 교육구 개학 한인 타운 윌튼 플레이스 초등 학교 정문 학생 학부모,http://www.koreatimes.com/article/1525786
